Group,Detector,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50,Value_51,Value_52,Value_53,Value_54,Value_55,Value_56,Value_57,Value_58,Value_59,Value_60,Value_61,Value_62,Value_63,Value_64,Value_65,Value_66,Value_67,Value_68,Value_69,Value_70,Value_71,Value_72,Value_73,Value_74,Value_75,Value_76,Value_77,Value_78,Value_79,Value_80
group_153,ET_1,47127.12700682866,-64895.98489487809,6549867.607235658,-970.944099194889,-11033.290814005299,-35582587.12076323,-190.23334263203185,-34403169.069874965,-6073.647989202269,-64895.98489487809,94157.91809062171,-9149821.404100224,3198.126186803612,12504.753539993595,17211024.577413656,1042.0535616416591,15457217.662863353,6874.244388952111,6549867.607235658,-9149821.404100224,919648015.5480872,904.7143473959906,-1433414.8396512615,-3698064900.736925,25508.975107707192,-3527716494.629001,-789631.0646816527,-970.944099194889,3198.126186803612,904.7143473959906,6782.229257520418,54.848709274485884,-3244.754577856933,2676.545282279169,-3702.891924359127,0.1132559516796473,-11033.290814005299,12504.753539993595,-1433414.8396512615,54.848709274485884,4216.80882805914,27762660.789377216,-51.11178990417429,27567723.088074755,2322.7534695154677,-35582587.12076323,17211024.577413656,-3698064900.736925,-3244.754577856933,27762660.789377216,391336077948.9582,-459656.4232488015,395510248210.1616,15295385.712816417,-190.23334263203185,1042.0535616416591,25508.975107707192,2676.545282279169,-51.11178990417429,-459656.4232488015,1057.5325365230733,-455892.44571499416,-40.03653463514741,-34403169.069874965,15457217.662863353,-3527716494.629001,-3702.891924359127,27567723.088074755,395510248210.1616,-455892.44571499416,399845703689.3725,15188031.075455923,-6073.647989202269,6874.244388952111,-789631.0646816527,0.1132559516796473,2322.7534695154677,15295385.712816417,-40.03653463514741,15188031.075455923,1279.5809520526263
group_153,ET_2,38467.28244697389,-49857.367544524684,5432983.534368166,-1254.6885565921227,-10529.168559114154,-28288869.636085555,-2082.817003245413,-27303171.363222435,-4985.4200744835225,-49857.367544524684,69917.47272478577,-7179787.94976806,1697.1823179153942,10406.152472962876,4148419.3660498112,2348.7664929495195,2737317.416967462,4941.804136282559,5432983.534368166,-7179787.94976806,776574514.5765641,131.4203531139581,-1424100.8207555895,-3140844226.18624,-174245.31979109856,-2996524689.5176196,-668957.697306492,-1254.6885565921227,1697.1823179153942,131.4203531139581,5757.143100653271,-385.1586989689567,-7409.9388814190115,3596.6033566602246,-7907.645714683347,0.15871422882008435,-10529.168559114154,10406.152472962876,-1424100.8207555895,-385.1586989689567,4946.640828051225,27666535.06595671,361.0949475044037,27473535.69019703,2311.3605346737436,-28288869.636085555,4148419.3660498112,-3140844226.18624,-7409.9388814190115,27666535.06595671,332585245310.4576,3368700.3447264945,336136473523.34424,12992304.68085817,-2082.817003245413,2348.7664929495195,-174245.31979109856,3596.6033566602246,361.0949475044037,3368700.3447264945,2320.447806196869,3344516.3027825924,282.72749854712913,-27303171.363222435,2737317.416967462,-2996524689.5176196,-7907.645714683347,27473535.69019703,336136473523.34424,3344516.3027825924,339824687468.1979,12901560.56344451,-4985.4200744835225,4941.804136282559,-668957.697306492,0.15871422882008435,2311.3605346737436,12992304.68085817,282.72749854712913,12901560.56344451,1085.6684949465866
group_153,ET_3,49932.16002320709,-70174.24435865461,7130363.987293492,-945.98058412601,-13619.581034918443,-36478113.02816232,1432.5946210626955,-35184209.274417564,-6506.47710329907,-70174.24435865461,102694.20107694459,-10159061.686795495,954.7290334517472,15933.080726489776,18593715.39125329,-1766.7428262920541,16640838.006472511,7617.038482411214,7130363.987293492,-10159061.686795495,1025016189.8735124,2788.518315005715,-1835397.3191780609,-4132190422.4197264,271397.42533785984,-3941881999.612428,-881736.1401961512,-945.98058412601,954.7290334517472,2788.518315005715,7580.548699688208,595.9017927134237,-6110.583944221506,4472.186999686383,-6605.221995540804,-0.42604333880180056,-13619.581034918443,15933.080726489776,-1835397.3191780609,595.9017927134237,6242.255507133722,35566964.63231024,-559.4190705616892,35316810.51675928,2976.2923625744934,-36478113.02816232,18593715.39125329,-4132190422.4197264,-6110.583944221506,35566964.63231024,437278579270.6975,-5241284.411130267,441942144221.31805,17092159.77396055,1432.5946210626955,-1766.7428262920541,271397.42533785984,4472.186999686383,-559.4190705616892,-5241284.411130267,2772.343298356251,-5205019.192588134,-437.89097096671355,-35184209.274417564,16640838.006472511,-3941881999.612428,-6605.221995540804,35316810.51675928,441942144221.31805,-5205019.192588134,446785938935.3614,16972149.07405702,-6506.47710329907,7617.038482411214,-881736.1401961512,-0.42604333880180056,2976.2923625744934,17092159.77396055,-437.89097096671355,16972149.07405702,1429.8510981153036
group_154,ET_1,4000.323195717993,-3236.776537574641,-862341.2384146093,-4417.679421299617,-1914.168103190037,-14635554.430322098,-796.8688218787527,-14813208.346723594,-253.9424082738194,-3236.776537574641,81308.11244863845,10028814.978945687,-4114.589729787604,-9424.17169441978,-55848796.11090509,7175.9751134441685,-54264893.908548236,-8851.688442080385,-862341.2384146093,10028814.978945687,1293120075.4602668,615.682792905169,-888487.6937807479,-4509044816.552034,921321.6076960231,-4298703187.273161,-1001928.9011569162,-4417.679421299617,-4114.589729787604,615.682792905169,8304.90161143238,3181.701732637547,-7696.407831180214,1917.125475758548,-8413.403834305285,0.020734174673717604,-1914.168103190037,-9424.17169441978,-888487.6937807479,3181.701732637547,2446.117434495091,16428267.938025419,-532.2342575871401,16310950.298240742,1386.378360005913,-14635554.430322098,-55848796.11090509,-4509044816.552034,-7696.407831180214,16428267.938025419,479348261976.2816,-16800800.43200358,484489103215.07544,18683282.44246186,-796.8688218787527,7175.9751134441685,921321.6076960231,1917.125475758548,-532.2342575871401,-16800800.43200358,1750.9244825817236,-16675438.636979572,-1431.4953497795432,-14813208.346723594,-54264893.908548236,-4298703187.273161,-8413.403834305285,16310950.298240742,484489103215.07544,-16675438.636979572,489826984250.7133,18554211.24114304,-253.9424082738194,-8851.688442080385,-1001928.9011569162,0.020734174673717604,1386.378360005913,18683282.44246186,-1431.4953497795432,18554211.24114304,1566.7326302847036
group_154,ET_2,10086.441108571973,19346.584616107615,833104.6870826429,-443.7377992889729,-8688.912129169581,-20449165.52743721,-157.5625920693507,-20352081.361692168,-1559.5825367213097,19346.584616107615,47676.08495233286,2809094.6123364964,-324.6699828938067,-18149.208527174935,-30815836.39721135,1011.4557662312523,-30399237.06385369,-3280.5240854252233,833104.6870826429,2809094.6123364964,208103877.04975587,93.52989674047566,-887593.3296218341,-723155166.5852803,82727.82890846812,-689342608.6336384,-160957.36317686096,-443.7377992889729,-324.6699828938067,93.52989674047566,1333.1233966653876,306.95725011453,-1632.5601648213278,3078.5956627093183,-1752.8603780009778,-0.02903566310291019,-8688.912129169581,-18149.208527174935,-887593.3296218341,306.95725011453,7693.227823864587,16408231.067402255,-51.6310258527322,16291355.417330736,1384.1295657169394,-20449165.52743721,-30815836.39721135,-723155166.5852803,-1632.5601648213278,16408231.067402255,76718748705.45483,-1929208.9437416666,77539839232.24034,2993402.7048393763,-157.5625920693507,1011.4557662312523,82727.82890846812,3078.5956627093183,-51.6310258527322,-1929208.9437416666,7188.006066083817,-1925877.8222284182,-138.2061965036399,-20352081.361692168,-30399237.06385369,-689342608.6336384,-1752.8603780009778,16291355.417330736,77539839232.24034,-1925877.8222284182,78392502194.62459,2972538.1880597244,-1559.5825367213097,-3280.5240854252233,-160957.36317686096,-0.02903566310291019,1384.1295657169394,2993402.7048393763,-138.2061965036399,2972538.1880597244,251.41989520488204
group_154,ET_3,4041.5937473407516,-640.3872093452283,-722770.1838233235,4330.089726129571,-2318.104782530497,-15210853.314888788,736.4115494244753,-15368264.67399157,-362.70620925551407,-640.3872093452283,81024.03965526745,9438943.331060592,6499.247455117647,-10952.030756533848,-53417160.225647375,-7340.528274386014,-51922997.40425088,-8387.08518742344,-722770.1838233235,9438943.331060592,1204944741.031276,754.8708830447578,-889610.2621134974,-4153201342.6214185,-1004932.7688791519,-3956199580.439631,-932984.3937322146,4330.089726129571,6499.247455117647,754.8708830447578,7692.862685683787,-3493.6367102652016,-8782.075807034736,2021.7507470159264,-9475.925647779575,0.2189804474795911,-2318.104782530497,-10952.030756533848,-889610.2621134974,-3493.6367102652016,2912.951609061307,16443935.672868017,584.3203531928,16327120.713657074,1387.0380262101075,-15210853.314888788,-53417160.225647375,-4153201342.6214185,-8782.075807034736,16443935.672868017,434359199837.65314,18747940.708282918,438942230068.77673,17072881.582362577,736.4115494244753,-7340.528274386014,-1004932.7688791519,2021.7507470159264,584.3203531928,18747940.708282918,2234.3454112036015,18618419.005900927,1571.9063467865637,-15368264.67399157,-51922997.40425088,-3956199580.439631,-9475.925647779575,16327120.713657074,438942230068.77673,18618419.005900927,443705384993.2097,16946813.80218062,-362.70620925551407,-8387.08518742344,-932984.3937322146,0.2189804474795911,1387.0380262101075,17072881.582362577,1571.9063467865637,16946813.80218062,1451.1817508004187
group_155,ET_1,418818.98839036486,308623.09167451307,-29226526.42605032,-3969.4724168176394,47022.16698317331,120864626.86552069,-2230.7526449356683,116189547.77014893,23546.314792060562,308623.09167451307,233597.04773915198,-21710259.538926154,-1506.5553065175905,29449.984339902632,37234960.98455669,-968.9254958015352,33649456.50433174,14746.458915216646,-29226526.42605032,-21710259.538926154,2048956757.3581452,551.6363732261567,-3165922.350460418,-7115807997.123449,33658.53956112753,-6782718258.498335,-1585190.5433341544,-3969.4724168176394,-1506.5553065175905,551.6363732261567,13119.325149905031,13.136870494752694,-15869.513748637208,5731.905143077586,-16988.292587103202,-0.33167704893436256,47022.16698317331,29449.984339902632,-3165922.350460418,13.136870494752694,9872.095361993124,58790488.787115425,-98.67861826723599,58378797.08951934,4943.070529091938,120864626.86552069,37234960.98455669,-7115807997.123449,-15869.513748637208,58790488.787115425,754040232230.3118,-632028.9503407241,762101622317.419,29438070.862248942,-2230.7526449356683,-968.9254958015352,33658.53956112753,5731.905143077586,-98.67861826723599,-632028.9503407241,2505.4053119103082,-628254.4885676955,-52.42836882778672,116189547.77014893,33649456.50433174,-6782718258.498335,-16988.292587103202,58378797.08951934,762101622317.419,-628254.4885676955,770473507352.0066,29231956.857742094,23546.314792060562,14746.458915216646,-1585190.5433341544,-0.33167704893436256,4943.070529091938,29438070.862248942,-52.42836882778672,29231956.857742094,2475.055327155223
group_155,ET_2,390604.11860066815,282273.9842966531,-26082019.63623253,-1843.6084946060869,43635.87810039065,122788028.23276204,-1325.5163296632672,118644912.38855128,21789.613258408597,282273.9842966531,211717.54476322813,-19066115.627973016,-5493.209808377265,26731.477395862454,40394145.14954786,-2810.163807062988,37259339.90367123,13350.71143551934,-26082019.63623253,-19066115.627973016,1754272942.9848096,422.63034690660277,-2715176.211467394,-6078153349.150253,30171.711107472118,-5793023083.235588,-1355760.0292524402,-1843.6084946060869,-5493.209808377265,422.63034690660277,11216.34619355066,11.408256636338924,-11495.125032137568,5134.749365502685,-12407.114962397392,-0.44714199134102756,43635.87810039065,26731.477395862454,-2715176.211467394,11.408256636338924,8483.968628796176,50304897.74309513,-88.10461316011688,49949607.003571376,4236.323921078027,122788028.23276204,40394145.14954786,-6078153349.150253,-11495.125032137568,50304897.74309513,642741985137.916,-553420.3596909085,649599398227.7605,25119608.923455536,-1325.5163296632672,-2810.163807062988,30171.711107472118,5134.749365502685,-88.10461316011688,-553420.3596909085,2351.6720928513205,-549783.5426898776,-46.80609557148406,118644912.38855128,37259339.90367123,-5793023083.235588,-12407.114962397392,49949607.003571376,649599398227.7605,-549783.5426898776,656721770309.1437,24942217.893983558,21789.613258408597,13350.71143551934,-1355760.0292524402,-0.44714199134102756,4236.323921078027,25119608.923455536,-46.80609557148406,24942217.893983558,2115.3389084662726
group_155,ET_3,281335.01905052504,185946.391963196,-18725147.26446474,-5088.673179854273,31146.54322829099,86837380.72847836,-1768.8742301959091,83863436.27162132,15573.722224154058,185946.391963196,131850.0341153884,-12620027.6985415,-3463.5092296053244,15713.119236868572,7977568.291685436,-1291.4938315637723,5865139.545554042,7855.959015340573,-18725147.26446474,-12620027.6985415,1267552750.845648,38.31634976883234,-1961411.2204573986,-4418102380.896999,-31310.804848235726,-4212328570.8691244,-980985.2612058487,-5088.673179854273,-3463.5092296053244,38.31634976883234,8132.59781212364,-12.119807886772396,-5121.209578520737,3621.7711189594756,-5749.301509177123,0.4027674187405625,31146.54322829099,15713.119236868572,-1961411.2204573986,-12.119807886772396,6132.078588690986,36626256.62495815,92.49422779159663,36374871.07292768,3066.9776798857265,86837380.72847836,7977568.291685436,-4418102380.896999,-5121.209578520737,36626256.62495815,470417236068.1559,581654.4838479321,475470411774.5139,18319750.758924656,-1768.8742301959091,-1291.4938315637723,-31310.804848235726,3621.7711189594756,92.49422779159663,581654.4838479321,1614.4824047916138,577340.3273426718,49.14033211911978,83863436.27162132,5865139.545554042,-4212328570.8691244,-5749.301509177123,36374871.07292768,475470411774.5139,577340.3273426718,480716800520.3977,18194044.17957874,15573.722224154058,7855.959015340573,-980985.2612058487,0.4027674187405625,3066.9776798857265,18319750.758924656,49.14033211911978,18194044.17957874,1533.9633193118798
group_156,ET_1,11760.713552917716,-27800.89927398041,2077931.2038109263,1374.0610443434375,373.78607350604057,25333906.921013646,1236.7513458568092,25730777.241442226,112.55831289327011,-27800.89927398041,166769.87715271072,-11548848.716545543,-1570.4196384848556,24489.58048633857,53252489.18462679,-3170.254466842603,51410985.42378265,9600.930558637216,2077931.2038109263,-11548848.716545543,806654019.2935874,337.5196435051325,-1596236.9931508778,-2783483442.015314,114440.0831064686,-2652074965.4110203,-623433.4451003931,1374.0610443434375,-1570.4196384848556,337.5196435051325,5147.895356824874,308.77309192481573,-3715.539723123653,4652.237453965274,-4132.99400205982,-0.06224876591590382,373.78607350604057,24489.58048633857,-1596236.9931508778,308.77309192481573,6387.7711036936935,29400623.050365306,-164.65554671410345,29188505.24241742,2486.660163529737,25333906.921013646,53252489.18462679,-2783483442.015314,-3715.539723123653,29400623.050365306,292494319467.8046,-1912473.4641682196,295595408436.4117,11468368.28678635,1236.7513458568092,-3170.254466842603,114440.0831064686,4652.237453965274,-164.65554671410345,-1912473.4641682196,4235.380599896647,-1894185.2701558983,-173.28622312678482,25730777.241442226,51410985.42378265,-2652074965.4110203,-4132.99400205982,29188505.24241742,295595408436.4117,-1894185.2701558983,298817483836.92096,11385270.373685423,112.55831289327011,9600.930558637216,-623433.4451003931,-0.06224876591590382,2486.660163529737,11468368.28678635,-173.28622312678482,11385270.373685423,970.8511769797171
group_156,ET_2,17656.590290868513,-51691.88016812828,3878294.7570196404,-1319.0608991386403,-1937.9161452700382,20083486.777545348,-1274.7991814345899,20774312.22064363,-1228.477887689902,-51691.88016812828,223339.0591706418,-16035792.625193745,-3455.9927180968116,23456.88043734878,65974057.42283495,5421.020759168177,63398812.67194691,12926.498447119568,3878294.7570196404,-16035792.625193745,1161551483.1060185,814.2839306216332,-1590595.0755949859,-4038372070.195323,-487335.75098769215,-3849009886.7661934,-900440.251033818,-1319.0608991386403,-3455.9927180968116,814.2839306216332,7450.937830046021,-1351.7619436262005,-10035.386632106056,3402.3845239869224,-10716.123700881684,0.2205284240625673,-1937.9161452700382,23456.88043734878,-1590595.0755949859,-1351.7619436262005,4619.425794458282,29352954.612098645,720.6097525981212,29142692.989726678,2479.4488115653517,20083486.777545348,65974057.42283495,-4038372070.195323,-10035.386632106056,29352954.612098645,427099916708.67444,8913492.483302701,431657462503.35455,16690468.334259262,-1274.7991814345899,5421.020759168177,-487335.75098769215,3402.3845239869224,720.6097525981212,8913492.483302701,1962.9891122899626,8847173.613588462,758.4827305086128,20774312.22064363,63398812.67194691,-3849009886.7661934,-10716.123700881684,29142692.989726678,431657462503.35455,8847173.613588462,436391055757.2187,16572681.301593453,-1228.477887689902,12926.498447119568,-900440.251033818,0.2205284240625673,2479.4488115653517,16690468.334259262,758.4827305086128,16572681.301593453,1405.5115844979218
group_156,ET_3,21829.794960522355,-65492.30740575718,4800096.852333967,2401.131518555766,-2917.8858725264463,16502212.460755462,1802.5208032866253,17340944.443452336,-1957.2267445324915,-65492.30740575718,253936.29668003353,-18350288.765947174,-1740.851687029533,24417.112846098902,75023266.81850667,-7023.669695108127,72074628.9970589,14763.159629551772,4800096.852333967,-18350288.765947174,1330106677.201815,585.0800827126025,-1719502.2183108756,-4594549628.187859,440512.6185054264,-4377556774.942287,-1029171.4667156466,2401.131518555766,-1740.851687029533,585.0800827126025,8497.724792671115,1228.7266744478275,-9296.618985373616,3442.796378064918,-10029.003682752398,-0.17097890622770442,-2917.8858725264463,24417.112846098902,-1719502.2183108756,1228.7266744478275,4660.858214875281,31721938.91783917,-654.9957005568235,31494122.97847133,2680.7724679313324,16502212.460755462,75023266.81850667,-4594549628.187859,-9296.618985373616,31721938.91783917,482605644149.0998,-8251485.620858336,487720123351.48895,18926778.54720862,1802.5208032866253,-7023.669695108127,440512.6185054264,3442.796378064918,-654.9957005568235,-8251485.620858336,1691.3673366523462,-8195754.093232686,-689.4184357055302,17340944.443452336,72074628.9970589,-4377556774.942287,-10029.003682752398,31494122.97847133,487720123351.48895,-8195754.093232686,493034267702.7027,18789411.084187165,-1957.2267445324915,14763.159629551772,-1029171.4667156466,-0.17097890622770442,2680.7724679313324,18926778.54720862,-689.4184357055302,18789411.084187165,1603.048820018904
group_157,ET_1,4806.348249175205,11351.754677172628,-655113.8530410208,389.33154967055924,330.93049274519797,1831145.0173474138,-1509.6250618119695,1723657.1701117496,483.7878753314084,11351.754677172628,33372.958143337564,-1730041.014044576,-1002.0276486524435,-1817.6278437746298,6262204.538571661,-3930.0160376773383,5981938.961196019,1351.2941874097432,-655113.8530410208,-1730041.014044576,94468555.41323628,-64.22078137838784,27131.97220067308,-325258107.3888763,220142.8287103852,-309814609.3119111,-73124.21678546659,389.33154967055924,-1002.0276486524435,-64.22078137838784,602.5613837051076,790.4961703998316,-507.3369951302174,-83.27184733440723,-555.7224476947385,0.01709575741304076,330.93049274519797,-1817.6278437746298,27131.97220067308,790.4961703998316,1053.1286336525422,-508758.41036753944,19.434014205016865,-505329.3258097537,-42.54205521176806,1831145.0173474138,6262204.538571661,-325258107.3888763,-507.3369951302174,-508758.41036753944,33978505649.564438,-4083759.522586791,34336653174.265686,1336269.7008474285,-1509.6250618119695,-3930.0160376773383,220142.8287103852,-83.27184733440723,19.434014205016865,-4083759.522586791,1050.606407402002,-4055033.7844256936,-343.6709128516551,1723657.1701117496,5981938.961196019,-309814609.3119111,-555.7224476947385,-505329.3258097537,34336653174.265686,-4055033.7844256936,34708899809.80701,1326361.5888403994,483.7878753314084,1351.2941874097432,-73124.21678546659,0.01709575741304076,-42.54205521176806,1336269.7008474285,-343.6709128516551,1326361.5888403994,113.67978676862246
group_157,ET_2,2743.223220333407,4511.979389926985,-260553.4347643321,-519.8754686406586,1273.9436042764478,456329.42574179504,1544.6189996895407,413453.6158685025,177.47308444057302,4511.979389926985,13684.187990710154,-740819.1947016957,135.78069586904408,-1279.1038873701907,2782639.732381348,3911.654650151829,2663843.965685541,582.0565021969059,-260553.4347643321,-740819.1947016957,40350232.546523295,-24.100587260731523,47247.638797113264,-143083466.85787392,-215130.6732954781,-136560434.61707467,-31330.231382602295,-519.8754686406586,135.78069586904408,-24.100587260731523,261.49827227206714,-775.4448521067712,-271.8373632531445,-163.12146850142068,-293.5206653001278,-0.00046367926676118036,1273.9436042764478,-1279.1038873701907,47247.638797113264,-775.4448521067712,2409.749259868043,-872233.2447984556,-19.22039816061064,-865975.6957807804,-73.59857453157694,456329.42574179504,2782639.732381348,-143083466.85787392,-271.8373632531445,-872233.2447984556,15541175436.879307,4044214.3468624894,15711341568.57348,599107.9852552752,1544.6189996895407,3911.654650151829,-215130.6732954781,-163.12146850142068,-19.22039816061064,4044214.3468624894,2405.989664394632,4017116.4629523177,337.1346000274832,413453.6158685025,2663843.965685541,-136560434.61707467,-293.5206653001278,-865975.6957807804,15711341568.57348,4017116.4629523177,15887823283.932804,595344.7865836641,177.47308444057302,582.0565021969059,-31330.231382602295,-0.00046367926676118036,-73.59857453157694,599107.9852552752,337.1346000274832,595344.7865836641,49.33614537797459
group_157,ET_3,12956.836259236274,32910.87529877167,-1790814.5941860825,-670.717330932674,87.7829502910791,5634653.996029398,1316.5652775083636,5343409.919403626,1353.286312248114,32910.87529877167,83731.90272516324,-4574723.683831181,-1298.8131364726873,43.470512455497676,15806714.153605077,3416.1075512339776,15066731.898018327,3528.9546122762304,-1790814.5941860825,-4574723.683831181,253267428.6535878,-164.2445224122188,27379.19966593762,-882326358.796004,-187426.55471595674,-841103498.8726008,-196288.8307787997,-670.717330932674,-1298.8131364726873,-164.2445224122188,1625.7027995550343,-669.0721655336101,-1500.3467879784248,-57.99921899317859,-1632.6943727209023,0.027523057096863517,87.7829502910791,43.470512455497676,27379.19966593762,-669.0721655336101,281.36541392803105,-503141.0208527697,-16.501808628954148,-499471.05588915816,-42.58036154457307,5634653.996029398,15806714.153605077,-882326358.796004,-1500.3467879784248,-503141.0208527697,93644293416.60416,3403923.005508986,94647089102.94798,3652817.9924579454,1316.5652775083636,3416.1075512339776,-187426.55471595674,-57.99921899317859,-16.501808628954148,3403923.005508986,278.03343570939586,3378146.6373818605,290.88177430498644,5343409.919403626,15066731.898018327,-841103498.8726008,-1632.6943727209023,-499471.05588915816,94647089102.94798,3378146.6373818605,95688411996.48405,3627415.5184062403,1353.286312248114,3528.9546122762304,-196288.8307787997,0.027523057096863517,-42.58036154457307,3652817.9924579454,290.88177430498644,3627415.5184062403,306.71355266314333
group_158,ET_1,5891.066378254654,5730.5820895179795,-424519.83293983317,-216.32222460799005,-1229.4242740583522,3092718.844654593,-671.8113970151127,3024179.8345772047,419.8417716149225,5730.5820895179795,8682.555499041187,-499379.0127817873,507.6999932401064,-473.14500625972454,1156158.5540809243,-1232.2672341436842,1070172.0264786286,364.91681750628226,-424519.83293983317,-499379.0127817873,33368598.487164646,55.34663577591886,67076.26128525966,-123641624.66210529,55947.45894405401,-117939072.87630972,-26910.593786414618,-216.32222460799005,507.6999932401064,55.34663577591886,226.8509475864868,195.18805622879208,-119.51747297491536,-211.17371129294258,-134.50457499573545,-0.005297832393896731,-1229.4242740583522,-473.14500625972454,67076.26128525966,195.18805622879208,430.0956228096584,-1252775.3772105866,38.28550031940709,-1243680.4662964875,-105.88791393410554,3092718.844654593,1156158.5540809243,-123641624.66210529,-119.51747297491536,-1252775.3772105866,13240882890.63276,-1064159.4497895497,13383791458.676346,514337.85837847105,-671.8113970151127,-1232.2672341436842,55947.45894405401,-211.17371129294258,38.28550031940709,-1064159.4497895497,381.3231920327907,-1056858.164147192,-88.87414136456957,3024179.8345772047,1070172.0264786286,-117939072.87630972,-134.50457499573545,-1243680.4662964875,13383791458.676346,-1056858.164147192,13532123823.895742,510888.5577276258,419.8417716149225,364.91681750628226,-26910.593786414618,-0.005297832393896731,-105.88791393410554,514337.85837847105,-88.87414136456957,510888.5577276258,42.77947245101041
group_158,ET_2,42086.76438304697,68967.32388083232,-4224458.154456867,-220.88151602032687,-2904.4293314991414,17114714.048762605,-547.8217620648207,16397510.806896338,3478.2386972481654,68967.32388083232,113722.4844606477,-6937408.782098645,957.335219065563,-4543.099807577911,25003822.0339137,-1112.6949635280005,23820021.572189085,5549.5088886503745,-4224458.154456867,-6937408.782098645,424437340.66960216,-83.58040858226205,284014.07958187896,-1557703940.9150317,57844.315735995464,-1484904008.0829935,-341934.92257536994,-220.88151602032687,957.335219065563,-83.58040858226205,2869.9409942695247,199.12413167684173,-1210.4397579064312,-521.9434501643395,-1404.75790719615,0.11259894546693527,-2904.4293314991414,-4543.099807577911,284014.07958187896,199.12413167684173,387.13380838021754,-5344040.224543404,39.13310092734065,-5306120.156376358,-449.4924393538971,17114714.048762605,25003822.0339137,-1557703940.9150317,-1210.4397579064312,-5344040.224543404,164607238997.72534,-1054053.4019866544,166361295637.93542,6437075.551073068,-547.8217620648207,-1112.6949635280005,57844.315735995464,-521.9434501643395,39.13310092734065,-1054053.4019866544,110.14028900776702,-1045680.3103981821,-90.74523917419486,16397510.806896338,23820021.572189085,-1484904008.0829935,-1404.75790719615,-5306120.156376358,166361295637.93542,-1045680.3103981821,168183253029.90582,6391468.084398314,3478.2386972481654,5549.5088886503745,-341934.92257536994,0.11259894546693527,-449.4924393538971,6437075.551073068,-90.74523917419486,6391468.084398314,541.2408186621121
group_158,ET_3,26247.45354243799,41097.62790000676,-2636570.04533204,950.8877902935876,-2309.984455205094,9865474.424685745,1335.9859086303527,9415338.652870975,2129.4432178242046,41097.62790000676,66838.39382068104,-4237649.399426096,-539.0769752487479,-2919.278601575674,12499520.813128758,2507.0961246272063,11768961.208400995,3248.005297611533,-2636570.04533204,-4237649.399426096,269964955.35268086,-160.78062826963844,206191.33737512352,-983324716.2950668,-159099.62250302598,-936947812.7707496,-217175.42543193614,950.8877902935876,-539.0769752487479,-160.78062826963844,1817.0079004124182,-551.7765344007091,-908.4888017826366,-428.72573106263235,-1035.4825359464826,0.0914821431668939,-2309.984455205094,-2919.278601575674,206191.33737512352,-551.7765344007091,476.4167552455102,-3842030.5393213816,-108.34405785596405,-3813825.85326944,-325.36595103292007,9865474.424685745,12499520.813128758,-983324716.2950668,-908.4888017826366,-3842030.5393213816,102982293568.38448,2971125.926849276,104069920621.32796,4045748.1142086973,1335.9859086303527,2507.0961246272063,-159099.62250302598,-428.72573106263235,-108.34405785596405,2971125.926849276,285.38602335827187,2949498.277527003,251.2441397208831,9415338.652870975,11768961.208400995,-936947812.7707496,-1035.4825359464826,-3813825.85326944,104069920621.32796,2949498.277527003,105200233021.00555,4016033.885437974,2129.4432178242046,3248.005297611533,-217175.42543193614,0.0914821431668939,-325.36595103292007,4045748.1142086973,251.2441397208831,4016033.885437974,342.6993704759538
group_159,ET_1,238714.8814225381,237247.0788262294,-15054230.019863196,1909.2439186064357,24863.404239289895,67195826.57781047,951.389117020828,64792799.96830039,12392.616067694204,237247.0788262294,240713.96152294267,-15106385.792643128,-3345.2001656502935,23978.236956471206,58082189.47099918,-1522.0362936152474,55649188.19737135,11950.67323478779,-15054230.019863196,-15106385.792643128,955973900.4022826,463.8149236239989,-1481333.8521281977,-3294100408.1749973,-2949.9300790457196,-3138435251.502945,-738320.220165759,1909.2439186064357,-3345.2001656502935,463.8149236239989,6094.412454524228,-1.93407403805364,-6312.097285576144,2866.478576409761,-6795.540133753428,-0.10275357637865101,24863.404239289895,23978.236956471206,-1481333.8521281977,-1.93407403805364,4626.343289963233,27220021.761836924,9.276640080835271,27022098.831554446,2305.886433170867,67195826.57781047,58082189.47099918,-3294100408.1749973,-6312.097285576144,27220021.761836924,345887202499.4068,61396.653824766174,349551316371.7169,13567698.225982182,951.389117020828,-1522.0362936152474,-2949.9300790457196,2866.478576409761,9.276640080835271,61396.653824766174,1348.257446104459,60857.4824989138,5.0288028279828385,64792799.96830039,55649188.19737135,-3138435251.502945,-6795.540133753428,27022098.831554446,349551316371.7169,60857.4824989138,353358567621.50604,13469062.695258405,12392.616067694204,11950.67323478779,-738320.220165759,-0.10275357637865101,2305.886433170867,13567698.225982182,5.0288028279828385,13469062.695258405,1149.312207503121
